BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12253887,SAMN12253887,GCA_013399335.1,SRR9946908,Fregetta grallaria,PRJNA545868
SAMN12253887,SAMN12253887,GCA_013399335.1,SRR9946910,Fregetta grallaria,PRJNA545868
SAMN12253887,SAMN12253887,GCA_013399335.1,SRR9946947,Fregetta grallaria,PRJNA545868
