BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12253762,SAMN12253762,GCA_013396435.1,SRR9994332,Anhinga anhinga,PRJNA545868
SAMN12253762,SAMN12253762,GCA_013396435.1,SRR9994333,Anhinga anhinga,PRJNA545868
SAMN12253762,SAMN12253762,GCA_013396435.1,SRR9994340,Anhinga anhinga,PRJNA545868
