BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12253849,SAMN12253849,GCA_013400215.1,SRR9947244,Cisticola juncidis,PRJNA545868
SAMN12253849,SAMN12253849,GCA_013400215.1,SRR9947245,Cisticola juncidis,PRJNA545868
SAMN12253849,SAMN12253849,GCA_013400215.1,SRR9946812,Cisticola juncidis,PRJNA545868
