BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12253858,SAMN12253858,GCA_013400375.1,SRR9946927,Thinocorus orbignyianus,PRJNA545868
SAMN12253858,SAMN12253858,GCA_013400375.1,SRR9946928,Thinocorus orbignyianus,PRJNA545868
SAMN12253858,SAMN12253858,GCA_013400375.1,SRR9946929,Thinocorus orbignyianus,PRJNA545868
