BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12253857,SAMN12253857,GCA_013400415.1,SRR9946924,Scytalopus superciliaris,PRJNA545868
SAMN12253857,SAMN12253857,GCA_013400415.1,SRR9946926,Scytalopus superciliaris,PRJNA545868
SAMN12253857,SAMN12253857,GCA_013400415.1,SRR9946925,Scytalopus superciliaris,PRJNA545868
