BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12253808,SAMN12253808,GCA_013399155.1,SRR9946955,Nyctibius grandis,PRJNA545868
SAMN12253808,SAMN12253808,GCA_013399155.1,SRR9946956,Nyctibius grandis,PRJNA545868
SAMN12253808,SAMN12253808,GCA_013399155.1,SRR9947002,Nyctibius grandis,PRJNA545868
