BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12253937,SAMN12253937,GCA_013397865.1,SRR9946595,Struthidea cinerea,PRJNA545868
SAMN12253937,SAMN12253937,GCA_013397865.1,SRR9946590,Struthidea cinerea,PRJNA545868
SAMN12253937,SAMN12253937,GCA_013397865.1,SRR9946591,Struthidea cinerea,PRJNA545868
SAMN12253937,SAMN12253937,GCA_013397865.1,SRR9946592,Struthidea cinerea,PRJNA545868
SAMN12253937,SAMN12253937,GCA_013397865.1,SRR9946593,Struthidea cinerea,PRJNA545868
