BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12253981,SAMN12253981,GCA_013398195.1,SRR9853826,Caloenas nicobarica,PRJNA545868
SAMN12253981,SAMN12253981,GCA_013398195.1,SRR9853827,Caloenas nicobarica,PRJNA545868
