BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12253859,SAMN12253859,GCA_013389945.1,SRR9946915,Fregata magnificens,PRJNA545868
SAMN12253859,SAMN12253859,GCA_013389945.1,SRR9946916,Fregata magnificens,PRJNA545868
SAMN12253859,SAMN12253859,GCA_013389945.1,SRR9946930,Fregata magnificens,PRJNA545868
