BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12253883,SAMN12253883,GCA_013399395.1,SRR9946660,Nyctiprogne leucopyga,PRJNA545868
SAMN12253883,SAMN12253883,GCA_013399395.1,SRR9946661,Nyctiprogne leucopyga,PRJNA545868
