BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12253873,SAMN12253873,GCA_013400735.1,SRR9947116,Pomatostomus ruficeps,PRJNA545868
SAMN12253873,SAMN12253873,GCA_013400735.1,SRR9947204,Pomatostomus ruficeps,PRJNA545868
SAMN12253873,SAMN12253873,GCA_013400735.1,SRR9947207,Pomatostomus ruficeps,PRJNA545868
SAMN12253873,SAMN12253873,GCA_013400735.1,SRR9947209,Pomatostomus ruficeps,PRJNA545868
SAMN12253873,SAMN12253873,GCA_013400735.1,SRR9946756,Pomatostomus ruficeps,PRJNA545868
