BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN12253967,SAMN12253967,GCA_013398795.1,SRR9947382,Elachura formosa,PRJNA545868
SAMN12253967,SAMN12253967,GCA_013398795.1,SRR9946796,Elachura formosa,PRJNA545868
